1,1.073252569344253,0.022049743707866123,0.2
1,1.2793611754376244,0.04291396356823499,0.2
1,1.4915370174011597,0.06329959774295231,0.2
1,1.7369424183957398,0.06490852027104235,0.2
1,1.2544787670701225,-0.06495757282015092,0.2
1,1.458492407152758,-0.0545552097043068,0.2
1,1.6638109390429778,-0.03948184703060586,0.2
1,1.868095026462458,-0.0220724774412399,0.2
1,2.071743793471818,-0.0009951289057709128,0.2
1,2.2740481660452057,0.019109381752409272,0.2
1,2.47664911175604,0.03405190318128898,0.2
1,2.6763334936849086,0.04763170324089573,0.2
1,2.920617579504216,0.05565513784744103,0.2
1,3.168058499745944,0.05701449045135018,0.2
1,3.3766412444098304,0.05950858207069397,0.2
1,3.589388370853824,0.05973017548283559,0.2
1,3.80965036734849,0.056837305357686774,0.2
1,4.020516753691066,0.054172572254320664,0.2
1,4.233926477261473,0.05149889072571028,0.2
1,4.44192062919026,0.0486929070140961,0.2
1,4.6523650519199915,0.07163978610523912,0.2
1,4.854824527493053,0.17536348065015836,0.2
1,5.015410195588656,0.3642790713979261,0.2
1,5.140822126564985,0.5231333182341713,0.2
1,5.2993364875322335,0.6464727025592792,0.2
1,5.523053148330209,0.7003721888192745,0.2
1,5.742770234128621,0.6372597994794567,0.2
1,5.895881311391626,0.4563052622854939,0.2
1,5.913427956167048,0.2397299374934009,0.2
1,5.819209778792974,0.05169332149797978,0.2
1,5.638675796655178,-0.057169570269380764,0.2
1,5.437341568127609,-0.09638500104693061,0.2
1,5.232596669347013,-0.12002660003231197,0.2
1,5.029682317335811,-0.12421022900088442,0.2
1,4.822535513029866,-0.12123592923218224,0.2
1,4.61481860911208,-0.1201291210602763,0.2
1,4.410219833184109,-0.11472556889865898,0.2
1,4.206426410203321,-0.11367596813804129,0.2
1,4.003348912244569,-0.10976750557108789,0.2
1,3.799858144781289,-0.10851989795200308,0.2
1,3.594645264115262,-0.10769456540256699,0.2
1,3.387711943648262,-0.10575602737314863,0.2
1,3.1808713021017305,-0.10114553766785049,0.2
1,2.9750256154349093,-0.09693469346015975,0.2
1,2.771897623266635,-0.092831612918402,0.2
1,2.563559928256034,-0.08567426285354492,0.2
1,2.3583246425120734,-0.08399683919425327,0.2
1,2.153621234714921,-0.07977449734204493,0.2
1,1.947813997995962,-0.07441873505710345,0.2
1,1.741767748446661,-0.07079735948540088,0.2
1,1.5374849457976405,-0.06484981123760995,0.2
1,1.3356873756108878,-0.06155029797002821,0.2
1,1.1305799618903694,-0.05839517646968703,0.2
1,0.925141773008736,-0.05211969605863794,0.2
1,0.717122568473332,-0.04190274160263865,0.2
1,0.5105459049082197,-0.03539226282122767,0.2
1,0.30561728747917405,-0.025939259335604814,0.2
1,0.09674243260943112,-0.020209872477212294,0.2
1,-0.11073555355589988,-0.012238755534221749,0.2
